PID,cyear,IBIRTHY,AGE,Sex,Education,SpouseAge,SpouseEducation,MeetWay,MarryLast,Cohabitation,FirstMarry,Marriage,Jiazhuang,Marriage_stf,Economy_contrb_stf,Housework_contrb_stf,Job_code,Income_month,Income,Life_stf,General_stf
230072103,2018,1990,28,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,3500,40000,3,5.0
230073101,2018,1955,63,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
230073102,2018,1956,62,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,-8,0,0,5,4.67
230073103,2018,1982,36,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,6,3500,30000,4,4.33
230073104,2018,1983,35,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,3,2100,32400,4,4.0
230075101,2018,1971,47,1,4,47,7,3,22,5,-8,2,-8,5,5,5,8,4300,23000,5,5.0
230075102,2018,1941,77,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230075103,2018,1944,74,0,3,77,3,5,53,5,1,2,-8,5,5,5,-8,0,0,5,5.0
230080101,2018,1970,48,0,3,51,5,5,28,5,-8,2,-8,4,4,3,5,2000,20000,4,3.67
230080102,2018,1967,51,1,5,48,3,5,28,5,-8,2,-8,5,5,5,5,3000,35000,3,5.0
230081101,2018,1949,69,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,450,5,5.0
230081102,2018,1949,69,1,3,70,0,5,48,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230081103,2018,1977,41,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,2000,24000,5,5.0
230081104,2018,1975,43,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,4,2,-8,0,24000,5,3.67
230082101,2018,1979,39,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,3000,3,4.33
230082103,2018,1976,42,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,5,3500,24500,3,4.33
230083101,2018,1976,42,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,-8,0,0,3,4.67
230084103,2018,1940,78,1,3,78,3,2,59,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230084104,2018,1939,79,0,3,77,3,2,58,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230084431,2018,1971,47,1,0,46,3,2,0,5,-8,2,-8,5,5,5,3,2571,18000,1,5.0
230085101,2018,1971,47,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,36000,5,5.0
230085102,2018,1970,48,1,3,47,0,5,26,5,-8,2,-8,5,5,4,5,3000,36000,1,4.67
230086101,2018,1952,66,1,4,65,3,5,45,5,-8,2,-8,5,5,5,-8,0,0,4,5.0
230086102,2018,1953,65,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,4,4,-8,0,0,4,3.67
230087101,2018,1959,59,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,3,9,0,0,4,4.0
230087102,2018,1958,60,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,3000,9800,4,5.0
230089101,2018,1979,39,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,0,0,4,5.0
230089103,2018,1989,29,0,8,29,7,3,5,1,-8,2,-8,5,5,5,16,12000,150000,5,5.0
230089104,2018,1978,40,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,0,5000,5,5.0
230090101,2018,1970,48,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230090102,2018,1964,54,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,-8,0,36000,3,4.33
230091101,2018,1957,61,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,1000,10000,5,5.0
230091102,2018,1956,62,1,7,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,16,0,0,5,4.33
230092101,2018,1963,55,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,-8,0,0,5,4.67
230092102,2018,1963,55,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,3,2800,20000,4,4.0
230092104,2018,1986,32,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,15,0,0,5,5.0
230092552,2018,1986,32,1,5,32,6,6,5,5,1,2,-8,5,5,1,3,0,0,5,3.67
230094101,2018,1949,69,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230094102,2018,1948,70,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,600,5,5.0
230099101,2018,1962,56,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,15,0,0,3,3.0
230099102,2018,1963,55,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,15,1450,20000,3,5.0
230099104,2018,1990,28,0,4,32,4,6,1,5,-8,2,10000,5,5,5,8,0,0,4,5.0
230100101,2018,1965,53,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,15,1400,20000,5,5.0
230100102,2018,1972,46,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,5,5.0
230103101,2018,1968,50,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,13,5000,70000,5,5.0
230103102,2018,1968,50,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,11,0,0,5,4.67
230110101,2018,1974,44,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,12000,150000,5,5.0
230111101,2018,1976,42,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,19,2300,27500,5,5.0
230111581,2018,1979,39,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,3700,100000,5,5.0
230112101,2018,1982,36,0,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,19,0,0,5,5.0
230112102,2018,1957,61,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,1,5,-8,0,0,5,3.67
230112103,2018,1953,65,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230113101,2018,1957,61,0,5,65,6,2,38,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230113102,2018,1953,65,1,6,61,5,2,38,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230116101,2018,1986,32,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,5500,70000,4,5.0
230116104,2018,1987,31,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,2500,30000,5,5.0
230119101,2018,1963,55,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230119102,2018,1955,63,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,15,800,9600,5,5.0
230130102,2018,1967,51,0,4,52,3,5,30,5,1,2,-8,3,3,4,-8,0,0,3,3.33
230131102,2018,1967,51,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,3,2200,14400,4,4.67
230131103,2018,1968,50,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,3,2,-8,0,6000,4,3.33
230131104,2018,1990,28,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,19,3150,40000,3,5.0
230133101,2018,1974,44,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,3,1700,18000,4,4.33
230133102,2018,1969,49,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,2,2600,20000,4,4.33
230143101,2018,1971,47,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,1800,21600,5,5.0
230143103,2018,1973,45,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,13,7000,84000,5,5.0
230150101,2018,1971,47,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,16,4000,50000,4,4.33
230150102,2018,1976,42,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,2,8,3000,40000,5,3.67
230153431,2018,1965,53,1,4,52,4,5,31,5,-8,2,-8,5,4,5,-8,0,0,3,4.67
230158101,2018,1953,65,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230158102,2018,1957,61,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,2,0,0,5,5.0
230159101,2018,1956,62,0,5,61,5,77,38,5,-8,2,-8,5,4,4,-8,0,0,3,4.33
230161101,2018,1958,60,1,5,-8,-8,-8,-8,-8,-8,2,-8,3,4,4,-8,0,0,3,3.67
230161102,2018,1962,56,0,5,60,5,5,37,5,-8,2,-8,3,3,3,-8,0,0,4,3.0
230163101,2018,1966,52,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,6000,3,5.0
230163102,2018,1968,50,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
230164102,2018,1972,46,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,5,5.0
230164103,2018,1971,47,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,-8,0,0,4,4.33
230166101,2018,1970,48,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,2,-8,0,0,5,4.0
230166102,2018,1963,55,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230166103,2018,1990,28,1,7,26,7,1,0,1,-8,2,-8,5,5,5,16,0,0,4,5.0
230166601,2018,1992,26,0,7,28,7,1,0,1,-8,2,-1,5,5,5,16,0,14000,4,5.0
230167101,2018,1949,69,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230167102,2019,1950,68,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,9,2800,33600,5,4.33
230169101,2018,1983,35,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,600,5,4.33
230169102,2018,1940,78,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,-8,0,0,5,4.33
230169103,2018,1977,41,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230170102,2018,1957,61,0,3,73,4,3,4,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230170103,2018,1980,38,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,4000,45000,4,5.0
230170104,2018,1979,39,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,4500,50000,5,5.0
230171101,2018,1957,61,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230171601,2018,1957,61,0,0,61,4,5,39,5,1,2,-8,5,5,5,-8,0,0,5,5.0
230173101,2018,1949,69,1,0,-8,-8,-8,-8,-8,-8,2,-8,4,3,4,-8,0,0,4,3.67
230173102,2018,1947,71,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,3,4,-8,0,0,5,3.67
230174101,2018,1965,53,0,3,-8,-8,-8,-8,-8,-8,2,-8,2,1,2,-8,0,0,1,1.67
230174102,2018,1962,56,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
230174103,2018,1984,34,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,4,4500,76500,3,5.0
230174105,2018,1984,34,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,1,8,2000,30000,2,2.33
230175101,2018,1962,56,1,0,48,3,3,30,5,-8,2,-8,5,5,5,-8,0,0,4,5.0
230175102,2018,1970,48,0,3,56,3,3,30,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230177101,2018,1947,71,1,6,66,3,5,51,5,-8,2,-8,5,5,5,-8,0,0,4,5.0
230177102,2018,1948,70,0,3,67,6,5,51,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230178101,2018,1969,49,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230178102,2018,1969,49,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,16,5000,8500,5,3.67
230180102,2018,1952,66,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,0,4,3.33
230180104,2018,1957,61,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230183101,2018,1938,80,1,3,77,0,6,61,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230183102,2018,1941,77,0,0,81,4,6,61,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230183105,2018,1983,35,0,0,35,3,5,15,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230184103,2018,1987,31,0,5,30,4,5,4,5,1,2,-8,5,5,3,-8,0,0,3,4.33
230184104,2018,1990,28,1,3,31,5,5,3,5,1,2,-8,5,4,4,-8,0,55000,3,4.33
230184601,2018,1987,31,0,5,28,4,5,3,5,1,2,-8,5,5,5,11,2200,26400,4,5.0
230185102,2018,1982,36,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,60000,3,5.0
230185103,2018,1986,32,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,15,0,6000,3,5.0
230186101,2018,1983,35,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,5,3,15,1200,9600,4,4.0
230186102,2019,1954,64,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230186104,2018,1955,63,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,3000,4,5.0
230189101,2018,1966,52,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230189102,2018,1966,52,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230191101,2018,1944,74,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230191102,2018,1946,72,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230192101,2018,1960,58,0,3,57,3,5,33,5,-8,2,-8,5,3,5,-8,0,0,4,4.33
230192102,2018,1961,57,1,4,58,3,5,33,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230193103,2018,1989,29,0,7,30,7,6,0,5,-8,2,100000,4,4,4,17,3200,38400,3,4.0
230203101,2018,1971,47,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,4,3700,70000,4,5.0
230203103,2018,1975,43,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230208101,2018,1963,55,1,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,13,4000,50000,3,4.33
230208102,2018,1963,55,0,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,5000,60000,5,5.0
230209101,2018,1965,53,1,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,16,5000,81000,4,4.67
230209103,2018,1965,53,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,10,0,0,5,3.67
230217101,2018,1945,73,1,4,-8,-8,-8,-8,-8,-8,2,-8,3,5,5,-8,0,0,3,4.33
230218101,2018,1976,42,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,0,0,5,5.0
230218102,2018,1973,45,1,4,-8,-8,-8,-8,-8,-8,1,-8,5,5,5,-8,0,38000,5,5.0
230218432,2018,1954,64,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230219101,2018,1939,79,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,-8,0,0,4,4.67
230219102,2018,1941,77,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230220101,2018,1982,36,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,8,2300,30000,4,4.33
230220102,2018,1978,40,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,3000,36000,5,5.0
230222101,2018,1960,58,0,5,-8,-8,-8,-8,-8,-8,2,-8,4,5,2,8,0,0,5,3.67
230222102,2018,1957,61,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,5,5.0
230222103,2018,1988,30,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,7,0,0,3,5.0
230222501,2018,1988,30,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,15,0,0,3,3.67
230224101,2018,1977,41,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,11,3000,30000,3,4.33
230224102,2018,1980,38,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,5,3,15,0,0,4,4.0
230226101,2018,1957,61,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,15,1850,12950,4,5.0
230226102,2018,1957,61,0,5,-8,-8,-8,-8,-8,-8,2,-8,4,2,4,16,0,0,3,3.33
230227101,2018,1982,36,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,8,0,0,3,3.67
230227102,2018,1979,39,1,4,36,4,6,15,5,-8,2,-8,5,5,5,3,5000,60000,4,5.0
230228101,2018,1968,50,0,5,-8,-8,-8,-8,-8,-8,2,-8,4,1,3,14,3500,42000,3,2.67
230228102,2018,1966,52,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,0,0,4,5.0
230231101,2018,1954,64,0,5,61,5,1,2019,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230233101,2018,1978,40,0,7,44,5,2,13,5,-8,2,-8,5,5,5,17,3000,55000,4,5.0
230233102,2018,1954,64,1,4,62,5,5,41,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230233103,2018,1956,62,0,4,64,4,5,41,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
230233431,2018,1974,44,1,5,40,7,2,13,5,-8,2,-8,5,5,5,15,0,0,4,5.0
230235102,2018,1969,49,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,14,1230,14760,4,4.33
230235103,2018,1963,55,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
230242101,2018,1968,50,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,2500,45200,3,5.0
230244101,2018,1974,44,0,7,47,7,4,21,1,-8,2,-8,5,5,3,7,0,0,4,4.33
230244102,2018,1971,47,1,7,44,7,4,21,1,1,2,-8,5,5,5,10,-1,180000,5,5.0
230246101,2018,1977,41,0,7,-8,-8,-8,-8,-8,-8,1,-8,5,3,5,2,530,80000,4,4.33
230249101,2018,1990,28,0,6,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,5,2500,30000,4,4.67
230249102,2018,1965,53,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,11,1800,21600,5,5.0
230249103,2018,1963,55,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,1,2,9,0,0,3,2.0
230251101,2018,1962,56,0,5,59,6,5,34,5,-8,2,-8,5,5,3,-8,0,0,5,4.33
230251102,2018,1959,59,1,6,56,5,5,34,5,-8,2,-8,5,5,5,4,2100,26000,5,5.0
230251103,2018,1986,32,1,7,34,7,1,6,5,-8,2,-8,5,5,5,2,6500,90000,4,5.0
230255101,2018,1975,43,1,5,59,5,3,31,5,-8,2,-8,5,5,5,2,0,0,4,5.0
230258101,2018,1982,36,0,7,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,19,1200,14400,4,4.0
230258103,2018,1953,65,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
230258104,2018,1982,36,1,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,4000,50000,5,5.0
230265101,2018,1970,48,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,1680,18000,4,5.0
230265102,2018,1969,49,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,8,2100,20000,3,3.67
230267101,2018,1957,61,1,4,59,0,5,40,5,-8,2,-8,5,5,5,-8,0,0,3,5.0
230267102,2018,1959,59,0,0,61,5,5,40,5,-8,2,-8,5,3,5,-8,0,0,4,4.33
230275101,2018,1975,43,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,3,3.0
230275102,2019,1969,49,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,4000,125330,1,5.0
230277101,2018,1982,36,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,0,0,4,5.0
230277102,2018,1978,40,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,0,0,4,5.0
230281101,2018,1976,42,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,5,5.0
230281102,2018,1976,42,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,4,5.0
230283101,2018,1950,68,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230283102,2018,1951,67,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230290101,2018,1957,61,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
230290102,2018,1957,61,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
230305101,2018,1978,40,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,11,5000,70000,4,4.67
230305102,2018,1976,42,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,5000,60000,4,5.0
230306101,2018,1977,41,0,6,41,6,1,14,1,-8,2,-8,3,2,5,19,1400,16800,3,3.33
230306102,2018,1977,41,1,6,41,6,1,13,1,-8,2,-8,4,3,4,3,7000,30000,3,3.67
230307101,2018,1976,42,1,4,36,4,5,0,5,-8,2,-8,5,2,5,6,0,0,2,4.0
230307601,2018,1982,36,0,4,42,4,5,0,5,-8,2,0,5,5,3,15,0,0,5,4.33
230309101,2018,1969,49,0,5,50,5,5,27,5,-8,2,-8,5,5,5,-8,0,0,2,5.0
230309102,2018,1968,50,1,5,49,5,5,27,5,-8,2,-8,5,5,5,-8,0,0,3,5.0
230323103,2018,1968,50,0,3,47,4,5,26,5,-8,2,-8,5,5,4,-8,0,0,5,4.67
230325101,2018,1962,56,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230325102,2018,1954,64,1,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,0,4,4.0
230327101,2018,1962,56,1,4,46,5,6,0,5,-8,2,-8,5,3,5,4,2550,30600,3,4.33
230327102,2018,1961,57,0,3,56,4,6,32,5,1,2,-8,4,2,2,-8,0,0,3,2.67
230327103,2018,1988,30,0,6,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,0,4,4.0
230328101,2018,1958,60,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,-8,0,0,5,4.67
230328102,2018,1957,61,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,0,0,5,5.0
230329101,2018,1945,73,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230329102,2018,1937,81,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230329103,2018,1976,42,1,4,44,4,3,1,5,-8,2,-8,5,5,5,1,1800,20600,5,5.0
230329601,2018,1974,44,0,4,42,4,4,1,5,5,2,-8,5,5,5,-8,0,0,5,5.0
230330101,2018,1978,40,0,4,47,5,4,0,5,-8,2,0,3,3,3,9,2400,26000,4,3.0
230333101,2018,1965,53,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,5,5.0
230333102,2018,1968,50,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230334101,2018,1974,44,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,10,2000,30000,3,5.0
230334102,2018,1974,44,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,4,4500,55000,4,5.0
230337101,2018,1972,46,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,1,1,16,3600,43200,3,2.33
230337102,2018,1972,46,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,4000,50000,5,5.0
230338101,2018,1957,61,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,4,3,6,2900,10000,5,4.0
230338102,2018,1958,60,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230342101,2018,1970,48,0,5,-8,-8,-8,-8,-8,-8,2,-8,3,2,2,9,3000,45600,3,2.33
230343101,2018,1980,38,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,2000,23000,5,5.0
230343102,2018,1977,41,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,4500,55000,5,5.0
230348101,2018,1953,65,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230348432,2018,1980,38,0,7,40,7,6,12,5,-8,2,-8,3,3,3,16,4000,50000,5,3.0
230350101,2018,1977,41,0,6,-8,-8,-8,-8,-8,-8,2,-8,4,5,3,19,3500,50000,4,4.0
230350102,2018,1977,41,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,7000,80000,5,5.0
230351101,2018,1972,46,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230351102,2018,1965,53,1,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,19,4700,56000,5,5.0
230352101,2018,1947,71,1,0,70,3,5,50,5,-8,2,-8,4,3,4,-8,0,0,3,3.67
230352102,2018,1948,70,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,5,4,-8,0,0,4,4.33
230354101,2018,1969,49,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,4,3200,38400,3,4.33
230354102,2018,1968,50,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
230355101,2018,1946,72,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230355102,2018,1949,69,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,3,-8,0,0,5,4.0
230359101,2018,1966,52,0,5,54,4,2,28,5,-8,2,-8,4,4,5,17,3500,40000,3,4.33
230359102,2018,1964,54,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230361101,2018,1954,64,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
230361102,2018,1956,62,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,1260,15000,5,5.0
230363101,2018,1980,38,0,7,-8,-8,-8,-8,-8,-8,2,-8,5,4,3,19,4200,50400,4,4.0
230364101,2018,1971,47,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,4500,45000,5,5.0
230364102,2018,1971,47,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,4500,45000,4,5.0
230367103,2018,1992,26,1,6,27,6,5,0,5,-8,2,-8,5,5,3,6,3000,38000,4,4.33
230368101,2018,1969,49,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,10,3000,45000,3,3.67
230368102,2018,1971,47,0,6,-8,-8,-8,-8,-8,-8,2,-8,3,2,3,13,3000,30000,1,2.67
230369101,2018,1960,58,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,1,0,0,4,5.0
230369102,2018,1960,58,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,14,2250,28000,5,5.0
230370101,2018,1976,42,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,8,1800,27000,5,4.67
230371101,2018,1948,70,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,3,3.0
